340500128842021408|21|48559875852|42503222691|48559728861|48557720430|48515182247|48515182247|48517467984|6042|2011-07-03 00:00|.63000|.60200|.50000|0
340500128842021408|26|48559875852|42503222691|48549192915|40292730611|48515175662|42515459465|48549912791|6042|2011-07-03 00:00|1.90000|1.68000|4.49000|0
340500128842021408|30|48559875852|42503222691|48559620347|42507872908|48557966002|48559692831|42507872908|6042|2011-07-03 00:00|2.29500|2.50000|4.99000|0
340500128842021408|13|48559875852|42503222691|48557720430|48559522650|48515178955|42507872908|48559522650|6042|2011-07-03 00:00|2.69000|5.65000|0|0
340500128842021408|24|48559875852|42503222691|42507872908|48559325828|42503294960|42503234459|48559728861|6042|2011-07-03 00:00|2.64000|3.15000|4.99000|0
340500128842021408|18|48559875852|42503222691|48515193681|48515178955|42507000344|48557746979|48515163619|6042|2011-07-03 00:00|.63000|.60200|.50000|0
340500128842021408|9|48559875852|42503234459|48515143132|48559605360|42503222691|42515459465|48559296628|6042|2011-07-03 00:00|1.03000|1.03000|.99000|0
340500128842021408|28|48559875852|42503222691|48557966002|48519215324|48559325828|42507872908|42507075380|6042|2011-07-03 00:00|2.29500|2.50000|4.99000|0
340500128842021408|11|48559875852|42503222691|48559875852|42503222691|48515165861|44591820362|48549192915|6042|2011-07-03 00:00|2.50000|2.50000|2.49000|0
317809405542021321|2|48559605360|42507872908|42507075380|42555639451|48559618070|42555637085|42507000344|6041|2011-07-03 00:00|3.06100|3.82000|7.29000|0
317809405542021321|4|48559605360|42507872908|42503234459|48559454721|48515175662|48515178955|48515193681|6041|2011-07-03 00:00|3.06100|3.82000|7.29000|0
312400322742021737|73|40292250552|48599814703|48515377573|42507872908|48557720430|48515188772|48559620347|6040|2011-07-03 00:00|.07000|3.10000|2.75000|1.83000
312400322742021737|9|40292250552|48599814703|48538237234|40292250552|42555639451|48515143801|48515178955|6040|2011-07-03 00:00|2.62600|2.62000|4.79000|0
312400322742021737|25|40292250552|48599198339|48515185968|48559605360|42507872908|48515182247|48559620347|6040|2011-07-03 00:00|.13400|4.21000|6.08000|1.46000
312400322742021737|2|40292250552|48599198339|48515377573|48515168972|48515182247|48549192915|48559875852|6040|2011-07-03 00:00|2.05900|2.38000|2.89000|.90000
312400322742021737|41|40292250552|48599198339|48515169541|48559875852|48517467984|48515178955|48559454721|6040|2011-07-03 00:00|1.32600|2.02000|2.41000|4.92000
312400322742021737|48|40292250552|48599198339|48547337090|48515169541|43303372134|48559875852|42555637085|6040|2011-07-03 00:00|.34600|1.05000|1.58000|0
312400322742021737|79|40292250552|48599814703|42507075380|42515479214|48550224854|42507872908|48515175662|6040|2011-07-03 00:00|.07000|3.10000|2.75000|1.83000
312400322742021737|62|40292250552|48599814703|42507000344|48557033192|48559617491|48519840741|48559535195|6040|2011-07-03 00:00|6.20000|5.50000|10.00000|0
312400322742021737|11|40292250552|48599198339|42507075380|48559454721|42507075380|42515459465|48515188772|6040|2011-07-03 00:00|4.34000|4.34000|8.39000|0
312400322742021737|32|40292250552|48599198339|48515159757|48515377573|42507000344|42503234459|48559875852|6040|2011-07-03 00:00|3.46800|3.91000|7.54000|1.08000
312400322742021737|53|40292250552|48599098518|48549912791|42507872908|42555637085|42503821675|48515185968|6040|2011-07-03 00:00|1.64500|1.97000|2.99000|0
312400322742021737|68|40292250552|48599814703|48515143801|48519215324|48515178955|48515185968|48519215324|6040|2011-07-03 00:00|.02600|1.60000|2.00000|1.95000
312400322742021737|66|40292250552|48599814703|48557720430|48547337090|43303372134|48515147562|42509489286|6040|2011-07-03 00:00|2.03000|2.10000|3.19000|0
312400322742021737|14|40292250552|48599198339|42507075380|48300474940|48559862115|48543378478|48515143801|6040|2011-07-03 00:00|4.34000|4.34000|0|0
312400322742021737|39|40292250552|48599198339|48515188772|48557720430|48559618070|42507872908|48519215324|6040|2011-07-03 00:00|1.97000|1.97000|2.69000|0
312400322742021737|56|40292250552|48599098518|48515188772|48515175662|42505660266|42515459465|48559875852|6040|2011-07-03 00:00|2.44900|2.95000|2.98000|1.31000
312400322742021737|7|40292250552|48599814703|48559424573|42555637085|42509526722|48557103628|42555639451|6040|2011-07-03 00:00|2.68600|2.58000|3.99000|0
312400322742021737|85|40292250552|48599814703|48515193681|48547337090|48534928323|48559728861|42555637085|6040|2011-07-03 00:00|.07000|3.10000|2.75000|1.83000
312400322742021737|91|40292250552|48599814703|42507075380|42507872908|48559728861|48559862115|48515185968|6040|2011-07-03 00:00|-.07000|3.10000|-.25000|4.83000
312400322742021737|22|40292250552|48599198339|42509526722|48559454721|48557966002|48559728861|42507000344|6040|2011-07-03 00:00|2.47900|2.75000|5.39000|0
312400322742021737|17|40292250552|48599198339|48559875852|48559620347|42503294960|42515459465|48515175662|6040|2011-07-03 00:00|1.89000|2.21000|3.00000|1.00000
312400322742021737|51|40292250552|48559875852|48547337090|40292782265|48538783120|48551546396|42503294960|6040|2011-07-03 00:00|2.67300|2.62000|3.99000|0
321600801742021131|49|42509526722|48559522650|42515459465|48515178955|48559522650|48559620347|48515188772|6041|2011-07-03 00:00|1.78000|2.08000|2.29000|1.50000
321600801742021131|59|42509526722|48559522650|48515377573|48559620347|48515175662|48559522650|42515459465|6041|2011-07-03 00:00|2.76800|3.15000|3.99000|.80000
321600801742021131|180|42509526722|48559522650|48559454721|48557886248|48559505452|42503294960|48559522650|6041|2011-07-03 00:00|.17600|.62000|.79000|.10000
